www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_22153 is Class.
CHEBI_221604 is Class.
CHEBI_221604 SubClassOf CHEBI_36141.
CHEBI_221609 is Class.
CHEBI_221609 SubClassOf CHEBI_22727.
CHEBI_221611 is Class.
CHEBI_221611 SubClassOf CHEBI_60529.
CHEBI_221612 is Class.
CHEBI_221612 SubClassOf CHEBI_36141,.
CHEBI_221612 SubClassOf CHEBI_51270.
CHEBI_221628 is Class.
CHEBI_221628 SubClassOf CHEBI_2571.
CHEBI_221643 is Class.
CHEBI_221643 SubClassOf CHEBI_16412.
CHEBI_221645 is Class.
CHEBI_221645 SubClassOf CHEBI_26799.
CHEBI_221652 is Class.
CHEBI_221657 is Class.
CHEBI_221657 SubClassOf CHEBI_22712,.
CHEBI_221657 SubClassOf CHEBI_36586.
CHEBI_221696 is Class.
CHEBI_221696 SubClassOf CHEBI_2571.
CHEBI_221712 is Class.
CHEBI_221712 SubClassOf CHEBI_78840,.
has_functional_parent some CHEBI_27386 is chebi#.
CHEBI_221715 is Class.
CHEBI_221715 SubClassOf CHEBI_36141.
CHEBI_221744 is Class.
CHEBI_221744 SubClassOf CHEBI_48130.
CHEBI_221752 is Class.
CHEBI_221752 SubClassOf CHEBI_26799.
CHEBI_221771 is Class.
CHEBI_221771 SubClassOf CHEBI_39201.
CHEBI_221779 is Class.
CHEBI_221779 SubClassOf CHEBI_23449.
CHEBI_22180 is Class.
CHEBI_221817 is Class.
CHEBI_221817 SubClassOf CHEBI_36141.
CHEBI_22187 is Class.
CHEBI_221922 is Class.
CHEBI_221922 SubClassOf CHEBI_23449.
CHEBI_221925 is Class.
CHEBI_221925 SubClassOf CHEBI_22727.
CHEBI_221933 is Class.
CHEBI_221933 SubClassOf CHEBI_2571.
CHEBI_221940 is Class.
CHEBI_221940 SubClassOf CHEBI_62761.
CHEBI_221955 is Class.
CHEBI_221955 SubClassOf CHEBI_38976.
CHEBI_221961 is Class.
CHEBI_221961 SubClassOf CHEBI_23449.
CHEBI_221966 is Class.
CHEBI_221966 SubClassOf CHEBI_61355.
CHEBI_221992 is Class.
CHEBI_221992 SubClassOf CHEBI_22727.
CHEBI_222018 is Class.
CHEBI_222018 SubClassOf CHEBI_15841.
CHEBI_222023 is Class.
CHEBI_222023 SubClassOf CHEBI_15841.
CHEBI_222052 is Class.
CHEBI_222052 SubClassOf CHEBI_23449.
CHEBI_222062 is Class.
CHEBI_222062 SubClassOf CHEBI_39306.
CHEBI_222078 is Class.
CHEBI_222078 SubClassOf CHEBI_2571.
CHEBI_22210 is Class.
CHEBI_22210 SubClassOf CHEBI_27092.
CHEBI_222112 is Class.
CHEBI_222112 SubClassOf CHEBI_37963.
CHEBI_22213 is Class.
CHEBI_222156 is Class.
CHEBI_222156 SubClassOf CHEBI_48120.
CHEBI_222161 is Class.
CHEBI_222161 SubClassOf CHEBI_48120.
CHEBI_222175 is Class.
CHEBI_222175 SubClassOf CHEBI_13248.
CHEBI_222182 is Class.
CHEBI_222182 SubClassOf CHEBI_26273.
CHEBI_222192 is Class.
CHEBI_222192 SubClassOf CHEBI_24396.
CHEBI_222206 is Class.
CHEBI_222206 SubClassOf CHEBI_36141.
CHEBI_222212 is Class.
CHEBI_222212 SubClassOf CHEBI_25000,.
CHEBI_222212 SubClassOf CHEBI_25036.
CHEBI_222221 is Class.
CHEBI_222221 SubClassOf CHEBI_26660.
CHEBI_222262 is Class.
CHEBI_222262 SubClassOf CHEBI_55370.
CHEBI_222269 is Class.
CHEBI_222269 SubClassOf CHEBI_36141.
CHEBI_222278 is Class.
CHEBI_222278 SubClassOf CHEBI_51149.
CHEBI_22231 is Class.
CHEBI_22231 SubClassOf CHEBI_24356,.
CHEBI_22231 SubClassOf RO_0000087 some CHEBI_77746.
CHEBI_222312 is Class.
CHEBI_222312 SubClassOf CHEBI_38757.
CHEBI_222337 is Class.
CHEBI_222337 SubClassOf CHEBI_22712.
CHEBI_222341 is Class.
CHEBI_222341 SubClassOf CHEBI_23449.
CHEBI_222353 is Class.
CHEBI_222353 SubClassOf CHEBI_26151.
CHEBI_222358 is Class.
CHEBI_222358 SubClassOf CHEBI_36141.
CHEBI_222372 is Class.
CHEBI_222372 SubClassOf CHEBI_48378.
CHEBI_22238 is Class.
CHEBI_222420 is Class.
CHEBI_222420 SubClassOf CHEBI_13248.
CHEBI_222429 is Class.
CHEBI_222429 SubClassOf CHEBI_48120.
CHEBI_222442 is Class.
CHEBI_222442 SubClassOf CHEBI_24396.
CHEBI_222462 is Class.
CHEBI_222462 SubClassOf CHEBI_22712.
CHEBI_222467 is Class.
CHEBI_222467 SubClassOf CHEBI_39270.
CHEBI_222470 is Class.
CHEBI_222470 SubClassOf CHEBI_22712.
CHEBI_222472 is Class.
CHEBI_222472 SubClassOf CHEBI_36141.
CHEBI_222474 is Class.
CHEBI_222474 SubClassOf CHEBI_48120.
CHEBI_222475 is Class.
CHEBI_222475 SubClassOf CHEBI_2571.
CHEBI_222478 is Class.
CHEBI_222478 SubClassOf CHEBI_36141.
CHEBI_222482 is Class.
CHEBI_222482 SubClassOf CHEBI_48120.
CHEBI_222485 is Class.
CHEBI_222485 SubClassOf CHEBI_36141.
CHEBI_222490 is Class.
CHEBI_222490 SubClassOf CHEBI_36141.
CHEBI_222496 is Class.
CHEBI_222496 SubClassOf CHEBI_36141.
CHEBI_222512 is Class.
CHEBI_222512 SubClassOf CHEBI_26912.
CHEBI_222520 is Class.
CHEBI_222520 SubClassOf CHEBI_36141.
CHEBI_222527 is Class.
CHEBI_222527 SubClassOf CHEBI_36141.
CHEBI_222532 is Class.
CHEBI_222532 SubClassOf CHEBI_2571.
CHEBI_222563 is Class.
CHEBI_222563 SubClassOf CHEBI_48120.
CHEBI_222580 is Class.
CHEBI_222580 SubClassOf CHEBI_2571.
CHEBI_222591 is Class.
CHEBI_222591 SubClassOf CHEBI_23247.
CHEBI_222612 is Class.
CHEBI_222612 SubClassOf CHEBI_15841.
CHEBI_222668 is Class.
CHEBI_222668 SubClassOf CHEBI_22712,.
CHEBI_222668 SubClassOf CHEBI_25477,.
CHEBI_222668 SubClassOf CHEBI_36820.
CHEBI_22271 is Class.
CHEBI_22271 SubClassOf CHEBI_48210,.
CHEBI_22271 SubClassOf RO_0000087 some CHEBI_25442.
CHEBI_222712 is Class.
CHEBI_222712 SubClassOf CHEBI_15841.
CHEBI_222717 is Class.
CHEBI_222717 SubClassOf CHEBI_23643.
CHEBI_222727 is Class.
CHEBI_222727 SubClassOf CHEBI_26151.
CHEBI_222771 is Class.
CHEBI_222771 SubClassOf CHEBI_37668.
CHEBI_22278 is Class.
CHEBI_22280 is Class.
CHEBI_22280 SubClassOf CHEBI_22487.
CHEBI_222800 is Class.
CHEBI_222800 SubClassOf CHEBI_27283.
CHEBI_222804 is Class.
CHEBI_222804 SubClassOf CHEBI_26151.
CHEBI_222817 is Class.
CHEBI_222817 SubClassOf CHEBI_2571.
CHEBI_222818 is Class.
CHEBI_222818 SubClassOf CHEBI_2571.
CHEBI_222819 is Class.
CHEBI_222819 SubClassOf CHEBI_26799.
CHEBI_222820 is Class.
CHEBI_222820 SubClassOf CHEBI_35484.
CHEBI_222826 is Class.
CHEBI_222826 SubClassOf CHEBI_50563.
CHEBI_222829 is Class.
CHEBI_222829 SubClassOf CHEBI_36141.
CHEBI_222834 is Class.
CHEBI_222834 SubClassOf CHEBI_48130.
CHEBI_222835 is Class.
CHEBI_222835 SubClassOf CHEBI_36141.
CHEBI_222852 is Class.
CHEBI_222852 SubClassOf CHEBI_2571.
CHEBI_222853 is Class.
CHEBI_222853 SubClassOf CHEBI_48120.
CHEBI_222874 is Class.
CHEBI_222874 SubClassOf CHEBI_71939.
CHEBI_222889 is Class.
CHEBI_222889 SubClassOf CHEBI_48120.
CHEBI_222897 is Class.
CHEBI_222897 SubClassOf CHEBI_22712.
CHEBI_222912 is Class.
CHEBI_222912 SubClassOf CHEBI_39201.
CHEBI_222942 is Class.
CHEBI_222942 SubClassOf CHEBI_51149.
CHEBI_222962 is Class.
CHEBI_222962 SubClassOf CHEBI_48120.
CHEBI_222970 is Class.
CHEBI_222970 SubClassOf CHEBI_48120.
CHEBI_222976 is Class.
CHEBI_222976 SubClassOf CHEBI_48120.
CHEBI_222998 is Class.
CHEBI_222998 SubClassOf CHEBI_50941.
CHEBI_223001 is Class.
CHEBI_223001 SubClassOf CHEBI_26921.
CHEBI_223012 is Class.
CHEBI_223012 SubClassOf CHEBI_51549.
CHEBI_223021 is Class.
CHEBI_223021 SubClassOf CHEBI_22723.
CHEBI_223026 is Class.
CHEBI_223026 SubClassOf CHEBI_75874.
CHEBI_223027 is Class.
CHEBI_223027 SubClassOf CHEBI_38976.
CHEBI_223068 is Class.
CHEBI_223068 SubClassOf CHEBI_48120.
CHEBI_22307 is Class.
CHEBI_223102 is Class.
CHEBI_223102 SubClassOf CHEBI_26799.
CHEBI_22312 is Class.
CHEBI_223124 is Class.
CHEBI_223124 SubClassOf CHEBI_51149.
CHEBI_223136 is Class.
CHEBI_223136 SubClassOf CHEBI_36141.
CHEBI_22315 is Class.
CHEBI_223166 is Class.
CHEBI_223166 SubClassOf CHEBI_48120.
CHEBI_223167 is Class.
CHEBI_223167 SubClassOf CHEBI_2571.
CHEBI_223174 is Class.
CHEBI_223174 SubClassOf CHEBI_2571.
CHEBI_223175 is Class.
CHEBI_223175 SubClassOf CHEBI_48120.
CHEBI_223181 is Class.
CHEBI_223181 SubClassOf CHEBI_48120.
CHEBI_223185 is Class.
CHEBI_223185 SubClassOf CHEBI_2571.
CHEBI_223186 is Class.
CHEBI_223186 SubClassOf CHEBI_48120.
CHEBI_223192 is Class.
CHEBI_223192 SubClassOf CHEBI_48120.
CHEBI_223194 is Class.
CHEBI_223194 SubClassOf CHEBI_51270.
CHEBI_223198 is Class.
CHEBI_223198 SubClassOf CHEBI_48120.
CHEBI_223205 is Class.
CHEBI_223205 SubClassOf CHEBI_48120.
CHEBI_223210 is Class.
CHEBI_223210 SubClassOf CHEBI_48120.
CHEBI_223216 is Class.
CHEBI_223216 SubClassOf CHEBI_48120.
CHEBI_223221 is Class.
CHEBI_223221 SubClassOf CHEBI_48120.
CHEBI_223244 is Class.
CHEBI_223244 SubClassOf CHEBI_24673.
CHEBI_223256 is Class.
CHEBI_223256 SubClassOf CHEBI_2571.
CHEBI_223259 is Class.
CHEBI_223259 SubClassOf CHEBI_38104.
CHEBI_223264 is Class.
CHEBI_223264 SubClassOf CHEBI_2571.
CHEBI_223300 is Class.
CHEBI_223300 SubClassOf CHEBI_78802.
CHEBI_223320 is Class.
CHEBI_223320 SubClassOf CHEBI_2571.
CHEBI_22333 is Class.
CHEBI_223343 is Class.
CHEBI_223343 SubClassOf CHEBI_48120.
CHEBI_223349 is Class.
CHEBI_223349 SubClassOf CHEBI_26207.
CHEBI_223350 is Class.
CHEBI_223350 SubClassOf CHEBI_50523.
CHEBI_223352 is Class.
CHEBI_223352 SubClassOf CHEBI_48120.
CHEBI_223355 is Class.
CHEBI_223355 SubClassOf CHEBI_2571.
CHEBI_223360 is Class.
CHEBI_223360 SubClassOf CHEBI_2571.
CHEBI_223374 is Class.
CHEBI_223374 SubClassOf CHEBI_2571.
CHEBI_223380 is Class.
CHEBI_223380 SubClassOf CHEBI_2571.
CHEBI_223395 is Class.
CHEBI_223395 SubClassOf CHEBI_48120.
CHEBI_223398 is Class.
CHEBI_223398 SubClassOf CHEBI_2571.
CHEBI_223410 is Class.
CHEBI_223410 SubClassOf CHEBI_50403.
CHEBI_223428 is Class.
CHEBI_223428 SubClassOf CHEBI_48120.
CHEBI_223433 is Class.
CHEBI_223433 SubClassOf CHEBI_48120.
CHEBI_223434 is Class.
CHEBI_223434 SubClassOf CHEBI_48120.
CHEBI_223440 is Class.
CHEBI_223440 SubClassOf CHEBI_48120.
CHEBI_223444 is Class.
CHEBI_223444 SubClassOf CHEBI_48120.
CHEBI_223452 is Class.
CHEBI_223452 SubClassOf CHEBI_25392.
CHEBI_223462 is Class.
CHEBI_223462 SubClassOf CHEBI_48120.
CHEBI_223465 is Class.
CHEBI_223465 SubClassOf CHEBI_48120.
CHEBI_223471 is Class.
CHEBI_223471 SubClassOf CHEBI_47779.
CHEBI_223472 is Class.
CHEBI_223472 SubClassOf CHEBI_26151.
CHEBI_223476 is Class.
CHEBI_223476 SubClassOf CHEBI_26151.
CHEBI_22349 is Class.
CHEBI_223528 is Class.
CHEBI_223528 SubClassOf CHEBI_2571.
CHEBI_223575 is Class.
CHEBI_223575 SubClassOf CHEBI_25392.
CHEBI_223582 is Class.
CHEBI_223582 SubClassOf CHEBI_47003.
CHEBI_223600 is Class.
CHEBI_223600 SubClassOf CHEBI_51702.
CHEBI_223605 is Class.
CHEBI_223605 SubClassOf CHEBI_36141.
CHEBI_223642 is Class.
CHEBI_223642 SubClassOf CHEBI_46874.
CHEBI_223646 is Class.
CHEBI_223646 SubClassOf CHEBI_22727.
CHEBI_223651 is Class.
CHEBI_223651 SubClassOf CHEBI_22727.
CHEBI_223652 is Class.
CHEBI_223652 SubClassOf CHEBI_33566.
CHEBI_223657 is Class.
CHEBI_223657 SubClassOf CHEBI_38444.
CHEBI_223659 is Class.
CHEBI_223659 SubClassOf CHEBI_36141.
CHEBI_22367 is Class.
CHEBI_223699 is Class.
CHEBI_223699 SubClassOf CHEBI_48470.
CHEBI_223711 is Class.
CHEBI_223711 SubClassOf CHEBI_48953.
CHEBI_223727 is Class.
CHEBI_223727 SubClassOf CHEBI_47985,.
CHEBI_223727 SubClassOf CHEBI_51689.
CHEBI_223746 is Class.
CHEBI_223746 SubClassOf CHEBI_22712,.
CHEBI_223746 SubClassOf CHEBI_25477,.
CHEBI_223746 SubClassOf CHEBI_36820.
CHEBI_223766 is Class.
CHEBI_223766 SubClassOf CHEBI_2571.
CHEBI_223790 is Class.
CHEBI_223790 SubClassOf CHEBI_22712.
CHEBI_223795 is Class.
CHEBI_223795 SubClassOf CHEBI_22712.
CHEBI_223797 is Class.
CHEBI_223797 SubClassOf CHEBI_84729.
CHEBI_223801 is Class.
CHEBI_223801 SubClassOf CHEBI_37963.
CHEBI_223806 is Class.
CHEBI_223806 SubClassOf CHEBI_48120.
CHEBI_223811 is Class.
CHEBI_223811 SubClassOf CHEBI_48120.
CHEBI_223817 is Class.
CHEBI_223817 SubClassOf CHEBI_48120.
CHEBI_223820 is Class.
CHEBI_223820 SubClassOf CHEBI_48378.
CHEBI_223821 is Class.
CHEBI_223821 SubClassOf CHEBI_37668.
CHEBI_223823 is Class.
CHEBI_223823 SubClassOf CHEBI_48120.
CHEBI_223828 is Class.
CHEBI_223828 SubClassOf CHEBI_48120.
CHEBI_223867 is Class.
CHEBI_223867 SubClassOf CHEBI_36141.
CHEBI_223868 is Class.
CHEBI_223868 SubClassOf CHEBI_48378.
CHEBI_22390 is Class.
CHEBI_223912 is Class.
CHEBI_223912 SubClassOf CHEBI_61689.
CHEBI_223921 is Class.
CHEBI_223921 SubClassOf CHEBI_2571.
CHEBI_223946 is Class.
CHEBI_223946 SubClassOf CHEBI_2571.
CHEBI_223952 is Class.
CHEBI_223952 SubClassOf CHEBI_75874.
CHEBI_223964 is Class.
CHEBI_223964 SubClassOf CHEBI_38530.
CHEBI_223976 is Class.
CHEBI_223976 SubClassOf CHEBI_36849.
CHEBI_223981 is Class.
CHEBI_223981 SubClassOf CHEBI_36836.
CHEBI_224035 is Class.
CHEBI_224035 SubClassOf CHEBI_35275.
CHEBI_224042 is Class.
CHEBI_224042 SubClassOf CHEBI_48953.
CHEBI_224065 is Class.
CHEBI_224065 SubClassOf CHEBI_23449.
CHEBI_22412 is Class.
CHEBI_224126 is Class.
CHEBI_224126 SubClassOf CHEBI_48120.
CHEBI_224182 is Class.
CHEBI_224182 SubClassOf CHEBI_22727.
CHEBI_2242 is Class.
CHEBI_224204 is Class.
CHEBI_224204 SubClassOf CHEBI_26799.
CHEBI_224209 is Class.
CHEBI_224209 SubClassOf CHEBI_26799.
CHEBI_224214 is Class.
CHEBI_224214 SubClassOf CHEBI_26799.
CHEBI_224216 is Class.
CHEBI_224216 SubClassOf CHEBI_25961.
CHEBI_224234 is Class.
CHEBI_224234 SubClassOf CHEBI_37581.
CHEBI_224236 is Class.
CHEBI_224236 SubClassOf CHEBI_23232.
CHEBI_224260 is Class.
CHEBI_224260 SubClassOf CHEBI_48120.
CHEBI_224290 is Class.
CHEBI_224290 SubClassOf CHEBI_23643.
CHEBI_224321 is Class.
CHEBI_224321 SubClassOf CHEBI_48120.
CHEBI_224379 is Class.
CHEBI_224379 SubClassOf CHEBI_25481.
CHEBI_224425 is Class.
CHEBI_224425 SubClassOf CHEBI_36141.
CHEBI_224430 is Class.
CHEBI_224430 SubClassOf CHEBI_36141.
CHEBI_224431 is Class.
CHEBI_224431 SubClassOf CHEBI_25481.
CHEBI_224435 is Class.
CHEBI_224435 SubClassOf CHEBI_36141.
CHEBI_224440 is Class.
CHEBI_224440 SubClassOf CHEBI_36141.
CHEBI_224444 is Class.
CHEBI_224444 SubClassOf CHEBI_48120.
CHEBI_224449 is Class.
CHEBI_224449 SubClassOf CHEBI_48120.
CHEBI_22445 is Class.
CHEBI_22445 SubClassOf CHEBI_22487.
CHEBI_224454 is Class.
CHEBI_224454 SubClassOf CHEBI_36141.
CHEBI_224458 is Class.
CHEBI_224458 SubClassOf CHEBI_36141.
CHEBI_224463 is Class.
CHEBI_224463 SubClassOf CHEBI_26912.
CHEBI_224464 is Class.
CHEBI_224464 SubClassOf CHEBI_36141.
CHEBI_224468 is Class.
CHEBI_224468 SubClassOf CHEBI_51614.
CHEBI_224469 is Class.
CHEBI_224469 SubClassOf CHEBI_48120.
CHEBI_224471 is Class.
CHEBI_224471 SubClassOf CHEBI_23643.
CHEBI_224474 is Class.
CHEBI_224474 SubClassOf CHEBI_48120.
CHEBI_224479 is Class.
CHEBI_224479 SubClassOf CHEBI_48120.
CHEBI_224484 is Class.
CHEBI_224484 SubClassOf CHEBI_48120.
CHEBI_224489 is Class.
CHEBI_224489 SubClassOf CHEBI_36141.
CHEBI_224492 is Class.
CHEBI_224492 SubClassOf CHEBI_23238.
CHEBI_224494 is Class.
CHEBI_224494 SubClassOf CHEBI_48120.
CHEBI_224497 is Class.
CHEBI_224497 SubClassOf CHEBI_2571.
CHEBI_224499 is Class.
CHEBI_224499 SubClassOf CHEBI_48120.
CHEBI_224504 is Class.
CHEBI_224504 SubClassOf CHEBI_48120.
CHEBI_224509 is Class.
CHEBI_224509 SubClassOf CHEBI_48120.
CHEBI_224514 is Class.
CHEBI_224514 SubClassOf CHEBI_48120.
CHEBI_224520 is Class.
CHEBI_224520 SubClassOf CHEBI_48120.
CHEBI_224525 is Class.
CHEBI_224525 SubClassOf CHEBI_48120.
CHEBI_22453 is Class.
CHEBI_22453 SubClassOf CHEBI_22487.
CHEBI_224559 is Class.
CHEBI_224559 SubClassOf CHEBI_38443.
CHEBI_224595 is Class.
CHEBI_224595 SubClassOf CHEBI_22712.
CHEBI_224601 is Class.
CHEBI_224601 SubClassOf CHEBI_22712.
CHEBI_224610 is Class.
CHEBI_224610 SubClassOf CHEBI_22712.
CHEBI_224612 is Class.
CHEBI_224612 SubClassOf CHEBI_37581.
CHEBI_224627 is Class.
CHEBI_224627 SubClassOf CHEBI_2571.
CHEBI_224636 is Class.
CHEBI_224636 SubClassOf CHEBI_26799.
CHEBI_224665 is Class.
CHEBI_224665 SubClassOf CHEBI_48120.
CHEBI_224670 is Class.
CHEBI_224670 SubClassOf CHEBI_48120.
CHEBI_224675 is Class.
CHEBI_224675 SubClassOf CHEBI_48120.
CHEBI_224685 is Class.
CHEBI_224685 SubClassOf CHEBI_22712,.
CHEBI_224685 SubClassOf CHEBI_36586.
CHEBI_224741 is Class.
CHEBI_224741 SubClassOf CHEBI_2571.
CHEBI_22478 is Class.
CHEBI_22480 is Class.
CHEBI_22483 is Class.
CHEBI_224860 is Class.
CHEBI_224860 SubClassOf CHEBI_38976.
CHEBI_22487 is Class.
CHEBI_22487 SubClassOf CHEBI_27207,.
is_substituent_group_from some CHEBI_33704 is chebi#.
CHEBI_22489 is Class.
CHEBI_22489 SubClassOf CHEBI_36141.
CHEBI_224917 is Class.
CHEBI_224917 SubClassOf CHEBI_50917.
CHEBI_22493 is Class.
CHEBI_22493 SubClassOf CHEBI_22713.
CHEBI_224938 is Class.
CHEBI_224938 SubClassOf CHEBI_48120.
CHEBI_224941 is Class.
CHEBI_224941 SubClassOf CHEBI_22712.
CHEBI_224944 is Class.
CHEBI_224944 SubClassOf CHEBI_48120.
CHEBI_22495 is Class.
CHEBI_22495 SubClassOf CHEBI_22723.
CHEBI_224956 is Class.
CHEBI_224956 SubClassOf CHEBI_36141.
CHEBI_22497 is Class.
CHEBI_22497 SubClassOf CHEBI_22939.
CHEBI_224981 is Class.
CHEBI_224981 SubClassOf CHEBI_48120.
CHEBI_224989 is Class.
CHEBI_224989 SubClassOf CHEBI_48120.
CHEBI_224994 is Class.
CHEBI_224994 SubClassOf CHEBI_48120.
CHEBI_224999 is Class.
CHEBI_224999 SubClassOf CHEBI_48120.
CHEBI_225012 is Class.
CHEBI_225012 SubClassOf CHEBI_51149.
CHEBI_22504 is Class.
CHEBI_225046 is Class.
CHEBI_225046 SubClassOf CHEBI_62508.
CHEBI_225067 is Class.
CHEBI_225067 SubClassOf CHEBI_26660.
CHEBI_225086 is Class.
CHEBI_225086 SubClassOf CHEBI_48120.
CHEBI_225091 is Class.
CHEBI_225091 SubClassOf CHEBI_48120.
CHEBI_225092 is Class.
CHEBI_225092 SubClassOf CHEBI_22712,.
CHEBI_225092 SubClassOf CHEBI_25477,.
CHEBI_225092 SubClassOf CHEBI_36820.
CHEBI_225114 is Class.
CHEBI_225114 SubClassOf CHEBI_25481.
CHEBI_22512 is Class.
CHEBI_22512 SubClassOf CHEBI_24780.
CHEBI_22515 is Class.
CHEBI_225242 is Class.
CHEBI_225242 SubClassOf CHEBI_22951.
CHEBI_225270 is Class.
CHEBI_225270 SubClassOf CHEBI_38337.
CHEBI_225282 is Class.
CHEBI_225282 SubClassOf CHEBI_25978.
CHEBI_225291 is Class.
CHEBI_225291 SubClassOf CHEBI_2571.
CHEBI_225307 is Class.
CHEBI_225307 SubClassOf CHEBI_22727.
CHEBI_22531 is Class.
CHEBI_22531 SubClassOf CHEBI_27024.
CHEBI_225314 is Class.
CHEBI_225314 SubClassOf CHEBI_46867.
CHEBI_225332 is Class.
CHEBI_225332 SubClassOf CHEBI_26420,.
CHEBI_225332 SubClassOf CHEBI_33859.
CHEBI_225339 is Class.
CHEBI_225339 SubClassOf CHEBI_48953.
CHEBI_225371 is Class.
CHEBI_225371 SubClassOf CHEBI_25481.
CHEBI_225381 is Class.
CHEBI_225381 SubClassOf CHEBI_46874.
CHEBI_225389 is Class.
CHEBI_225389 SubClassOf CHEBI_2571.
CHEBI_225394 is Class.
CHEBI_225394 SubClassOf CHEBI_2571.
CHEBI_225412 is Class.
CHEBI_225412 SubClassOf CHEBI_2571.
CHEBI_225449 is Class.
CHEBI_225449 SubClassOf CHEBI_2571.
CHEBI_225473 is Class.
CHEBI_225473 SubClassOf CHEBI_2571.
CHEBI_225481 is Class.
CHEBI_225481 SubClassOf CHEBI_2571.
CHEBI_225486 is Class.
CHEBI_225486 SubClassOf CHEBI_2571.
CHEBI_225488 is Class.
CHEBI_225488 SubClassOf CHEBI_2571.
CHEBI_225491 is Class.
CHEBI_225491 SubClassOf CHEBI_2571.
CHEBI_225497 is Class.
CHEBI_225497 SubClassOf CHEBI_2571.
CHEBI_225499 is Class.
CHEBI_225499 SubClassOf CHEBI_38976.
CHEBI_225528 is Class.
CHEBI_225528 SubClassOf CHEBI_22712,.
CHEBI_225528 SubClassOf CHEBI_36586.
CHEBI_225555 is Class.
CHEBI_225555 SubClassOf CHEBI_46940.
CHEBI_225557 is Class.
CHEBI_225557 SubClassOf CHEBI_37581.
CHEBI_225562 is Class.
CHEBI_225562 SubClassOf CHEBI_70813.
CHEBI_225591 is Class.
CHEBI_225591 SubClassOf CHEBI_39270.
CHEBI_22562 is Class.
CHEBI_22562 SubClassOf CHEBI_22712,.
CHEBI_22562 SubClassOf CHEBI_33860.
CHEBI_225622 is Class.
CHEBI_225622 SubClassOf CHEBI_25238.
CHEBI_225630 is Class.
CHEBI_225630 SubClassOf CHEBI_26660.
CHEBI_225649 is Class.
CHEBI_225649 SubClassOf CHEBI_26660.
CHEBI_225655 is Class.
CHEBI_225655 SubClassOf CHEBI_2571.
CHEBI_225659 is Class.
CHEBI_225659 SubClassOf CHEBI_2571.
CHEBI_225666 is Class.
CHEBI_225666 SubClassOf CHEBI_26912.
CHEBI_225690 is Class.
CHEBI_225690 SubClassOf CHEBI_22712,.
CHEBI_225690 SubClassOf CHEBI_36586.
CHEBI_225712 is Class.
CHEBI_225712 SubClassOf CHEBI_48953.
CHEBI_225714 is Class.
CHEBI_225714 SubClassOf CHEBI_60529.
CHEBI_225771 is Class.
CHEBI_225771 SubClassOf CHEBI_37668.
CHEBI_22580 is Class.
CHEBI_225807 is Class.
CHEBI_225807 SubClassOf CHEBI_46867.
CHEBI_225819 is Class.
CHEBI_225819 SubClassOf CHEBI_36141.
CHEBI_225850 is Class.
CHEBI_225850 SubClassOf CHEBI_48120.
CHEBI_225856 is Class.
CHEBI_225856 SubClassOf CHEBI_23449.
CHEBI_22586 is Class.
CHEBI_22587 is Class.
CHEBI_225883 is Class.
CHEBI_225883 SubClassOf CHEBI_26347.
CHEBI_225897 is Class.
CHEBI_225897 SubClassOf CHEBI_38444.
CHEBI_225942 is Class.
CHEBI_225942 SubClassOf CHEBI_26455.
CHEBI_225971 is Class.
CHEBI_225971 SubClassOf CHEBI_2571.
CHEBI_225972 is Class.
CHEBI_225972 SubClassOf CHEBI_52782.
CHEBI_22601 is Class.
CHEBI_226011 is Class.
CHEBI_226011 SubClassOf CHEBI_2571.
CHEBI_226012 is Class.
CHEBI_226012 SubClassOf CHEBI_24302.
CHEBI_226025 is Class.
CHEBI_226025 SubClassOf CHEBI_26799.
CHEBI_226027 is Class.
CHEBI_226027 SubClassOf CHEBI_36141.
CHEBI_226029 is Class.
CHEBI_226029 SubClassOf CHEBI_26799.
CHEBI_22604 is Class.
CHEBI_22604 SubClassOf CHEBI_18233.
CHEBI_226045 is Class.
CHEBI_226045 SubClassOf CHEBI_2571.
CHEBI_226055 is Class.
CHEBI_226055 SubClassOf CHEBI_2571.
CHEBI_226116 is Class.
CHEBI_226116 SubClassOf CHEBI_36141.
CHEBI_226118 is Class.
CHEBI_226118 SubClassOf CHEBI_36141.
CHEBI_22612 is Class.
CHEBI_22612 SubClassOf CHEBI_24433,.
is_substituent_group_from some CHEBI_37834 is chebi#.
CHEBI_226124 is Class.
CHEBI_226124 SubClassOf CHEBI_62941.
CHEBI_226132 is Class.
CHEBI_226132 SubClassOf CHEBI_25961.
CHEBI_22614 is Class.
CHEBI_22614 SubClassOf CHEBI_24027,.
is_substituent_group_from some CHEBI_28822 is chebi#.
CHEBI_226140 is Class.
CHEBI_226140 SubClassOf CHEBI_36141.
CHEBI_226145 is Class.
CHEBI_226145 SubClassOf CHEBI_23449.
CHEBI_226146 is Class.
CHEBI_226146 SubClassOf CHEBI_36141.
CHEBI_226151 is Class.
CHEBI_226151 SubClassOf CHEBI_36141.
CHEBI_226156 is Class.
CHEBI_226156 SubClassOf CHEBI_36141.
CHEBI_226161 is Class.
CHEBI_226161 SubClassOf CHEBI_36141.
CHEBI_226167 is Class.
CHEBI_226167 SubClassOf CHEBI_36141.
CHEBI_226171 is Class.
CHEBI_226171 SubClassOf CHEBI_36141.
CHEBI_226176 is Class.
